id;pred;true;latency_ms;cpu_percent;mem_percent;accuracy_cumulative;timestamp;mode;profile;;Lat media;CPU % media;Mem % media
;normal;normal;103,6138535;1,4;4,639482498;0,368770764;1758295350;ml;cloud;;;;
;normal;normal;106,4510345;1;4,639673233;0,370860927;1758295351;ml;cloud;;;;
;stage 2 failure;normal;116,7223454;1,1;4,639863968;0,369636964;1758295352;ml;cloud;;;;
;normal;suspect;131,578207;1,4;4,641294479;0,368421053;1758295353;ml;cloud;;;;
;normal;normal;97,17082977;1,2;4,532194138;0,370491803;1758295354;ml;cloud;;;;
;normal;normal;104,8419476;0,9;3,491306305;0,37254902;1758295355;ml;cloud;;;;
;stage 2 failure;normal;123,142004;1,3;2,860116959;0,371335505;1758295356;ml;cloud;;;;
;normal;rolling element failure;94,51389313;1,4;1,638269424;0,37012987;1758295357;ml;cloud;;;;
;normal;suspect;120,1510429;3;1,404953003;0,368932039;1758295358;ml;cloud;;;;
;normal;normal;113,6202812;2,1;1,405239105;0,370967742;1758295359;ml;cloud;;;;
;stage 2 failure;suspect;133,0680847;2,4;1,40542984;0,36977492;1758295360;ml;cloud;;;;
;imminent failure;stage 2 failure;98,80495071;1,6;1,407766342;0,368589744;1758295361;ml;cloud;;;;
;normal;suspect;138,0579472;2;1,408338547;0,367412141;1758295362;ml;cloud;;;;
;normal;early;131,7379475;2;1,409006119;0,366242038;1758295363;ml;cloud;;;;
;stage 2 failure;early;130,5508614;1,4;1,41119957;0,365079365;1758295364;ml;cloud;;;;
;normal;normal;107,6769829;1;1,411294937;0,367088608;1758295365;ml;cloud;;;;
;normal;suspect;122,41292;1,3;1,411581039;0,365930599;1758295366;ml;cloud;;;;
;normal;normal;112,3309135;1,2;1,411819458;0,367924528;1758295367;ml;cloud;;;;
;inner race failure;suspect;125,549078;1,4;1,412248611;0,36677116;1758295368;ml;cloud;;;;
;imminent failure;rolling element failure;126,2562275;1,3;1,4128685;0,365625;1758295369;ml;cloud;;;;
;normal;normal;96,45390511;1,5;1,413393021;0,367601246;1758295370;ml;cloud;;;;
;normal;normal;98,3569622;1,3;1,413488388;0,369565217;1758295371;ml;cloud;;;;
;stage 2 failure;normal;144,3829536;2,3;1,411819458;0,368421053;1758295372;ml;cloud;;;;
;normal;rolling element failure;111,0579967;2,5;1,4128685;0,367283951;1758295373;ml;cloud;;;;
;normal;suspect;131,1428547;1,3;1,414203644;0,366153846;1758295374;ml;cloud;;;;
;normal;normal;112,9641533;2,9;1,4149189;0,36809816;1758295375;ml;cloud;;;;
;stage 2 failure;normal;126,2111664;2;1,41620636;0,366972477;1758295376;ml;cloud;;;;
;stage 2 failure;rolling element failure;146,86203;1,3;1,418399811;0,365853659;1758295377;ml;cloud;;;;
;normal;normal;96,45271301;2,4;1,418876648;0,367781155;1758295378;ml;cloud;;;;
;normal;normal;96,11487389;1,1;1,419210434;0,36969697;1758295379;ml;cloud;;;;
;stage 2 failure;normal;113,2647991;1,5;1,422262192;0,36858006;1758295380;ml;cloud;;;;
;normal;normal;103,7340164;1,3;1,422452927;0,370481928;1758295381;ml;cloud;;;;
;normal;normal;92,18001366;1,1;1,425600052;0,372372372;1758295382;ml;cloud;;;;
;normal;normal;107,9750061;1,3;1,425790787;0,374251497;1758295383;ml;cloud;;;;
;stage 2 failure;normal;130,3539276;1,2;1,425981522;0,373134328;1758295384;ml;cloud;;;;
;normal;suspect;120,3801632;1,3;1,42621994;0,37202381;1758295385;ml;cloud;;;;
;normal;suspect;98,15788269;1,3;1,423025131;0,370919881;1758295386;ml;cloud;;;;
;normal;early;117,5000668;1,4;1,422691345;0,369822485;1758295387;ml;cloud;;;;
;stage 2 failure;early;114,0317917;1,4;1,422929764;0,368731563;1758295388;ml;cloud;;;;
;normal;normal;117,562294;1,2;1,423120499;0,370588235;1758295389;ml;cloud;;;;
;normal;suspect;127,5169849;1,8;1,423311234;0,369501466;1758295390;ml;cloud;;;;
;normal;normal;96,64702415;2;1,423597336;0,371345029;1758295391;ml;cloud;;;;
;stage 2 failure;suspect;109,8690033;1,3;1,423788071;0,370262391;1758295392;ml;cloud;;;;
;imminent failure;stage 2 failure;98,31309319;1,8;1,367235184;0,369186047;1758295393;ml;cloud;;;;
;normal;early;105,6210995;1,5;1,345920563;0,368115942;1758295394;ml;cloud;;;;
;normal;early;141,94417;3,1;1,342773438;0,367052023;1758295396;ml;cloud;;;;
;normal;early;135,1618767;1,6;1,343011856;0,365994236;1758295397;ml;cloud;;;;
;normal;early;113,724947;1,4;1,343107224;0,364942529;1758295398;ml;cloud;;;;
;imminent failure;imminent failure;110,3928089;1,7;1,34396553;0,366762178;1758295399;ml;cloud;;;;
;imminent failure;imminent failure;103,5730839;1,6;1,347827911;0,368571429;1758295400;ml;cloud;;;;
;imminent failure;inner race failure;100,7671356;1,4;1,348400116;0,367521368;1758295401;ml;cloud;;;;
;imminent failure;stage 2 failure;112,5051975;1,4;1,351833344;0,366477273;1758295402;ml;cloud;;;;
;imminent failure;suspect;136,3267899;1,6;1,353883743;0,365439093;1758295403;ml;cloud;;;;
;normal;normal;127,4120808;2,6;1,355743408;0,367231638;1758295404;ml;cloud;;;;
;stage 2 failure;normal;133,2499981;1,4;1,355934143;0,366197183;1758295405;ml;cloud;;;;
;normal;normal;109,2238426;1,3;1,356172562;0,367977528;1758295406;ml;cloud;;;;
;normal;normal;130,8209896;1,9;1,356458664;0,369747899;1758295407;ml;cloud;;;;
;normal;normal;104,2759418;1,2;1,356697083;0,37150838;1758295408;ml;cloud;;;;
;stage 2 failure;normal;129,3129921;1,9;1,356887817;0,370473538;1758295409;ml;cloud;;;;
;normal;normal;100,0561714;1,4;1,357030869;0,372222222;1758295410;ml;cloud;;;;
;normal;suspect;95,54195404;1,5;1,357269287;0,371191136;1758295411;ml;cloud;;;;
;normal;early;125,6330013;1,1;1,088476181;0,370165746;1758295412;ml;cloud;;;;
;stage 2 failure;early;112,6089096;1,7;0,870513916;0,369146006;1758295413;ml;cloud;;;;
;normal;normal;148,8182545;2,6;0,872135162;0,370879121;1758295414;ml;cloud;;;;
;normal;suspect;108,6211205;2,9;0,873327255;0,369863014;1758295415;ml;cloud;;;;
;normal;normal;125,2563;3,1;0,87428093;0,371584699;1758295416;ml;cloud;;;;
;stage 2 failure;normal;137,0170116;2,9;0,87480545;0,370572207;1758295417;ml;cloud;;;;
;stage 2 failure;rolling element failure;143,7728405;2,3;0,874996185;0,369565217;1758295418;ml;cloud;;;;
;normal;suspect;124,1469383;1,5;0,876331329;0,368563686;1758295419;ml;cloud;;;;
;normal;early;94,67506409;1;0,876569748;0,367567568;1758295420;ml;cloud;;;;
;stage 2 failure;early;111,3448143;0,9;0,877904892;0,366576819;1758295421;ml;cloud;;;;
;normal;normal;116,73522;1,9;0,881433487;0,36827957;1758295422;ml;cloud;;;;
;normal;normal;100,0468731;1,8;0,88186264;0,36997319;1758295423;ml;cloud;;;;
;normal;normal;95,83497047;1,3;0,882053375;0,371657754;1758295424;ml;cloud;;;;
;stage 2 failure;normal;101,3989449;1,3;0,88224411;0,370666667;1758295425;ml;cloud;;;;
;normal;suspect;103,8272381;1,4;0,876426697;0,369680851;1758295426;ml;cloud;;;;
;normal;early;152,4140835;3,2;0,867366791;0,368700265;1758295427;ml;cloud;;;;
;normal;early;144,026041;2,5;0,868463516;0,367724868;1758295428;ml;cloud;;;;
;normal;early;113,8961315;3;0,871324539;0,366754617;1758295429;ml;cloud;;;;
;normal;early;132,1048737;2,4;0,87428093;0,365789474;1758295430;ml;cloud;;;;
;normal;suspect;110,9361649;2,9;0,874567032;0,364829396;1758295431;ml;cloud;;;;
;normal;early;129,0609837;2,4;0,874757767;0,363874346;1758295432;ml;cloud;;;;
;stage 2 failure;early;133,6209774;2,6;0,876569748;0,362924282;1758295433;ml;cloud;;;;
;normal;normal;110,1801395;1,2;0,877952576;0,364583333;1758295434;ml;cloud;;;;
;normal;suspect;126,7828941;1,2;0,878286362;0,363636364;1758295435;ml;cloud;;;;
;normal;early;126,0700226;1,8;0,88019371;0,362694301;1758295436;ml;cloud;;;;
;stage 2 failure;early;108,1178188;1,3;0,880384445;0,361757106;1758295437;ml;cloud;;;;
;normal;normal;133,5601807;1,9;0,882482529;0,363402062;1758295438;ml;cloud;;;;
;normal;normal;129,8837662;2,2;0,883722305;0,36503856;1758295439;ml;cloud;;;;
;normal;normal;109,9350452;2,3;0,88391304;0,366666667;1758295440;ml;cloud;;;;
;stage 2 failure;normal;108,9081764;2,4;0,884103775;0,3657289;1758295441;ml;cloud;;;;
;normal;normal;109,4639301;2,5;0,88429451;0,367346939;1758295442;ml;cloud;;;;
;normal;suspect;107,821703;1,6;0,884580612;0,366412214;1758295443;ml;cloud;;;;
;normal;normal;105,37076;2,4;0,88467598;0,368020305;1758295444;ml;cloud;;;;
;imminent failure;normal;119,7571754;2,9;0,884962082;0,367088608;1758295445;ml;cloud;;;;
;inner race failure;rolling element failure;127,9361248;3,2;0,885295868;0,366161616;1758295447;ml;cloud;;;;
;normal;normal;146,5659142;2,5;0,885486603;0,367758186;1758295448;ml;cloud;;;;
;normal;normal;144,1128254;2,6;0,885772705;0,369346734;1758295449;ml;cloud;;;;
;stage 2 failure;normal;123,6691475;1,3;0,886011124;0,368421053;1758295450;ml;cloud;;;;
;normal;suspect;106,0578823;1,3;0,886249542;0,3675;1758295451;ml;cloud;;;;
;normal;suspect;125,4410744;2;0,886678696;0,366583541;1758295452;ml;cloud;;;;
;normal;normal;135,8850002;3;0,886964798;0,368159204;1758295453;ml;cloud;;;;
;stage 2 failure;normal;95,54791451;2,2;0,887155533;0,367245658;1758295454;ml;cloud;;;;
;normal;normal;136,0611916;2,7;0,8872509;0,368811881;1758295455;ml;cloud;;;;
;normal;suspect;147,0680237;2,1;0,887346268;0,367901235;1758295456;ml;cloud;;;;
;normal;early;151,8352032;2,3;0,880861282;0,366995074;1758295457;ml;cloud;;;;
;stage 2 failure;early;122,3099232;3;0,877857208;0,366093366;1758295458;ml;cloud;;;;
;normal;normal;151,3500214;2,7;0,878381729;0,367647059;1758295459;ml;cloud;;;;
;normal;normal;128,0639172;3,3;0,878620148;0,369193154;1758295460;ml;cloud;;;;
;normal;normal;112,4739647;3;0,878810883;0,370731707;1758295461;ml;cloud;;;;
;stage 2 failure;normal;144,4892883;3,4;0,879001617;0,369829684;1758295462;ml;cloud;;;;
;normal;suspect;150,1379013;2,8;0,879192352;0,368932039;1758295463;ml;cloud;;;;
;normal;suspect;118,6239719;1,6;0,879478455;0,368038741;1758295464;ml;cloud;;;;
;normal;normal;135,2038383;1,5;0,881576538;0,369565217;1758295465;ml;cloud;;;;
;stage 2 failure;normal;121,3150024;1,3;0,882005692;0,368674699;1758295466;ml;cloud;;;;
;stage 2 failure;rolling element failure;119,9641228;1,6;0,884151459;0,367788462;1758295467;ml;cloud;;;;
;normal;suspect;91,72677994;1,6;0,884485245;0,366906475;1758295468;ml;cloud;;;;
;normal;early;130,5401325;1;0,885438919;0,366028708;1758295469;ml;cloud;;;;
;stage 2 failure;early;123,6231327;1,5;0,88019371;0,365155131;1758295470;ml;cloud;;;;
;normal;normal;117,1917915;1,3;0,866985321;0,366666667;1758295471;ml;cloud;;;;
;normal;early;117,0139313;3,3;0,864267349;0,365795724;1758295472;ml;cloud;;;;
;normal;early;112,2310162;2,6;0,859260559;0,36492891;1758295473;ml;cloud;;;;
;normal;early;134,8707676;2,2;0,859498978;0,364066194;1758295474;ml;cloud;;;;
;normal;early;125,9548664;2,6;0,860309601;0,363207547;1758295475;ml;cloud;;;;
;normal;normal;138,2279396;2,8;0,860691071;0,364705882;1758295476;ml;cloud;;;;
;normal;normal;112,8430367;2,9;0,860977173;0,366197183;1758295477;ml;cloud;;;;
;stage 2 failure;normal;128,7801266;2,1;0,86107254;0,365339578;1758295478;ml;cloud;;;;
;normal;suspect;129,4541359;1,1;0,863933563;0,364485981;1758295479;ml;cloud;;;;
;normal;suspect;125,8649826;1;0,866270065;0,363636364;1758295480;ml;cloud;;;;
;normal;normal;98,97994995;1,8;0,861930847;0,365116279;1758295481;ml;cloud;;;;
;stage 2 failure;normal;142,1949863;2,7;0,862216949;0,364269142;1758295482;ml;cloud;;;;
;imminent failure;rolling element failure;118,7059879;2,3;0,863265991;0,363425926;1758295483;ml;cloud;;;;
;normal;normal;136,1989975;2,1;0,86350441;0,364896074;1758295484;ml;cloud;;;;
;normal;normal;115,3666973;2,7;0,863933563;0,366359447;1758295485;ml;cloud;;;;
;stage 2 failure;normal;150,616169;3,7;0,864171982;0,365517241;1758295486;ml;cloud;;;;
;normal;normal;130,2888393;2,8;0,864171982;0,366972477;1758295487;ml;cloud;;;;
;normal;suspect;140,2812004;2,5;0,856685638;0,366132723;1758295489;ml;cloud;;;;
;normal;early;123,8751411;2,6;0,854444504;0,365296804;1758295490;ml;cloud;;;;
;stage 2 failure;early;110,2483273;3;0,854825974;0,364464692;1758295491;ml;cloud;;;;
;normal;early;120,3730106;2,5;0,855255127;0,363636364;1758295492;ml;cloud;;;;
;normal;normal;142,739296;2,6;0,855445862;0,365079365;1758295493;ml;cloud;;;;
;normal;normal;127,6488304;2,4;0,85568428;0,366515837;1758295494;ml;cloud;;;;
;stage 2 failure;normal;98,47688675;1,4;0,859355927;0,365688488;1758295495;ml;cloud;;;;
;normal;normal;126,3999939;1,2;0,859594345;0,367117117;1758295496;ml;cloud;;;;
;normal;suspect;132,3449612;1,9;0,860071182;0,366292135;1758295497;ml;cloud;;;;
;normal;normal;99,58672523;1,3;0,860261917;0,367713004;1758295498;ml;cloud;;;;
;imminent failure;suspect;133,4898472;1,8;0,860500336;0,36689038;1758295499;ml;cloud;;;;
;imminent failure;stage 2 failure;117,6638603;1,5;0,8664608;0,366071429;1758295500;ml;cloud;;;;
;normal;suspect;120,6259727;1,5;0,866651535;0,365256125;1758295501;ml;cloud;;;;
;normal;normal;126,0097027;1,3;0,857257843;0,366666667;1758295502;ml;cloud;;;;
;stage 2 failure;normal;134,937048;2,9;0,860548019;0,365853659;1758295503;ml;cloud;;;;
;normal;normal;132,6239109;2,6;0,861549377;0,367256637;1758295504;ml;cloud;;;;
;normal;normal;129,7307014;3,8;0,864315033;0,368653422;1758295505;ml;cloud;;;;
;normal;normal;122,661829;2,5;0,864648819;0,370044053;1758295506;ml;cloud;;;;
;stage 2 failure;normal;119,8310852;2,4;0,865077972;0,369230769;1758295507;ml;cloud;;;;
;normal;rolling element failure;134,5758438;2,8;0,866270065;0,368421053;1758295508;ml;cloud;;;;
;normal;suspect;103,7037373;2,3;0,866556168;0,36761488;1758295509;ml;cloud;;;;
;normal;normal;122,1520901;1,2;0,866794586;0,368995633;1758295510;ml;cloud;;;;
;stage 2 failure;suspect;129,1811466;1,3;0,86812973;0,368191721;1758295511;ml;cloud;;;;
;imminent failure;rolling element failure;95,85285187;1,9;0,868797302;0,367391304;1758295512;ml;cloud;;;;
;normal;normal;129,2448044;2,1;0,869083405;0,368763557;1758295513;ml;cloud;;;;
;normal;normal;91,04013443;1,2;0,872182846;0,37012987;1758295514;ml;cloud;;;;
;stage 2 failure;normal;100,1148224;1,3;0,872755051;0,369330454;1758295515;ml;cloud;;;;
;normal;suspect;157,845974;2,7;0,869607925;0,368534483;1758295516;ml;cloud;;;;
;normal;early;139,9381161;2,5;0,869846344;0,367741935;1758295517;ml;cloud;;;;
;normal;early;133,2838535;3,2;0,870037079;0,36695279;1758295518;ml;cloud;;;;
;normal;early;138,0872726;2;0,870227814;0,366167024;1758295519;ml;cloud;;;;
;normal;early;119,9481487;3,4;0,870513916;0,365384615;1758295520;ml;cloud;;;;
;normal;early;149,2977142;2,9;0,870704651;0,364605544;1758295521;ml;cloud;;;;
;normal;early;129,1408539;2,5;0,870990753;0,363829787;1758295522;ml;cloud;;;;
;normal;early;140,4027939;3;0,871276855;0,363057325;1758295523;ml;cloud;;;;
;normal;early;93,19400787;1,2;0,873041153;0,362288136;1758295524;ml;cloud;;;;
;normal;suspect;97,96094894;1,3;0,873327255;0,361522199;1758295525;ml;cloud;;;;
;normal;normal;135,5059147;2;0,874710083;0,362869198;1758295526;ml;cloud;;;;
;stage 2 failure;normal;114,7789955;1,3;0,874948502;0,362105263;1758295527;ml;cloud;;;;
;normal;normal;133,6252689;1,8;0,875282288;0,363445378;1758295528;ml;cloud;;;;
;normal;suspect;119,9920177;1,5;0,875473022;0,362683438;1758295529;ml;cloud;;;;
;normal;suspect;119,0841198;1,4;0,874328613;0,361924686;1758295530;ml;cloud;;;;
;imminent failure;suspect;94,28191185;1,3;0,869941711;0,361169102;1758295531;ml;cloud;;;;
;imminent failure;stage 2 failure;96,53115273;1,4;0,858354568;0,360416667;1758295532;ml;cloud;;;;
;normal;suspect;128,7140846;1,6;0,860452652;0,35966736;1758295533;ml;cloud;;;;
;normal;suspect;142,9929733;3;0,863933563;0,358921162;1758295534;ml;cloud;;;;
;imminent failure;suspect;123,511076;2,9;0,864982605;0,358178054;1758295535;ml;cloud;;;;
;imminent failure;stage 2 failure;110,710144;2,7;0,866746902;0,357438017;1758295536;ml;cloud;;;;
;normal;suspect;137,288332;2,7;0,866985321;0,356701031;1758295537;ml;cloud;;;;
;normal;early;123,8811016;2,3;0,867366791;0,355967078;1758295538;ml;cloud;;;;
;stage 2 failure;early;115,0891781;1,7;0,867557526;0,35523614;1758295540;ml;cloud;;;;
;normal;normal;114,8569584;1,3;0,867795944;0,356557377;1758295541;ml;cloud;;;;
;imminent failure;suspect;118,5679436;1,9;0,863838196;0,355828221;1758295542;ml;cloud;;;;
;normal;normal;114,495039;2,5;0,862693787;0,357142857;1758295543;ml;cloud;;;;
;stage 2 failure;normal;132,5540543;2,2;0,862979889;0,356415479;1758295544;ml;cloud;;;;
;imminent failure;rolling element failure;128,6802292;3;0,863170624;0,355691057;1758295545;ml;cloud;;;;
;normal;normal;123,2450008;3,1;0,863265991;0,356997972;1758295546;ml;cloud;;;;
;normal;normal;111,8528843;2,7;0,863790512;0,358299595;1758295547;ml;cloud;;;;
;stage 2 failure;normal;108,1662178;2,7;0,864315033;0,357575758;1758295548;ml;cloud;;;;
;normal;suspect;127,5999546;2,2;0,864553452;0,356854839;1758295549;ml;cloud;;;;
;normal;suspect;111,1452579;2,5;0,865459442;0,356136821;1758295550;ml;cloud;;;;
;normal;normal;128,0083656;2,5;0,865650177;0,357429719;1758295551;ml;cloud;;;;
;stage 2 failure;normal;114,3779755;2,7;0,865888596;0,356713427;1758295552;ml;cloud;;;;
;normal;normal;132,2388649;2,6;0,866937637;0,358;1758295553;ml;cloud;;;;
;normal;normal;126,663208;3,2;0,867128372;0,359281437;1758295554;ml;cloud;;;;
;normal;normal;115,404129;1,5;0,867414474;0,360557769;1758295555;ml;cloud;;;;
;stage 2 failure;normal;124,945879;1,5;0,867986679;0,359840954;1758295556;ml;cloud;;;;
;normal;normal;103,0182838;2;0,868177414;0,361111111;1758295557;ml;cloud;;;;
;normal;suspect;124,958992;1,8;0,868463516;0,36039604;1758295558;ml;cloud;;;;
;normal;early;127,2387505;1,4;0,869178772;0,359683794;1758295559;ml;cloud;;;;
;stage 2 failure;early;95,97206116;1,1;0,869321823;0,358974359;1758295560;ml;cloud;;;;
;normal;early;119,0216541;1,3;0,869512558;0,358267717;1758295561;ml;cloud;;;;
;normal;early;126,3861656;3,4;0,866985321;0,357563851;1758295562;ml;cloud;;;;
;normal;early;139,7221088;2,6;0,86684227;0,356862745;1758295563;ml;cloud;;;;
;normal;early;150,7041454;3,1;0,851583481;0,356164384;1758295564;ml;cloud;;;;
;normal;early;104,2521;3;0,851726532;0,35546875;1758295565;ml;cloud;;;;
;normal;normal;125,3209114;3,1;0,851964951;0,356725146;1758295566;ml;cloud;;;;
;normal;normal;143,1112289;3,1;0,853395462;0,357976654;1758295567;ml;cloud;;;;
;stage 2 failure;normal;141,805172;2,5;0,853633881;0,357281553;1758295568;ml;cloud;;;;
;normal;suspect;104,8698425;1,1;0,854969025;0,356589147;1758295569;ml;cloud;;;;
;normal;suspect;105,5710316;1,5;0,856733322;0,35589942;1758295570;ml;cloud;;;;
;normal;normal;127,726078;1,9;0,857686996;0,357142857;1758295571;ml;cloud;;;;
;stage 2 failure;normal;124,2032051;1,3;0,858449936;0,356454721;1758295572;ml;cloud;;;;
;normal;rolling element failure;115,2338982;2;0,858640671;0,355769231;1758295573;ml;cloud;;;;
;normal;normal;101,7069817;1,5;0,860452652;0,357005758;1758295574;ml;cloud;;;;
;normal;normal;117,4669266;1,2;0,861120224;0,358237548;1758295575;ml;cloud;;;;
;stage 2 failure;normal;97,75495529;1,3;0,861310959;0,357552581;1758295576;ml;cloud;;;;
;normal;normal;112,7097607;1,3;0,855350494;0,358778626;1758295577;ml;cloud;;;;
;normal;normal;128,2908916;2,4;0,852918625;0,36;1758295578;ml;cloud;;;;
;normal;normal;138,3550167;3;0,853204727;0,36121673;1758295579;ml;cloud;;;;
;stage 2 failure;normal;131,911993;3,2;0,853395462;0,360531309;1758295580;ml;cloud;;;;
;normal;suspect;119,0338135;3;0,853633881;0,359848485;1758295581;ml;cloud;;;;
;normal;suspect;128,6242008;3,1;0,853824615;0,359168242;1758295582;ml;cloud;;;;
;normal;early;109,9860668;2,1;0,854063034;0,358490566;1758295583;ml;cloud;;;;
;stage 2 failure;early;121,6039658;1,3;0,857305527;0,357815443;1758295584;ml;cloud;;;;
;normal;normal;107,3639393;1,4;0,858688354;0,359022556;1758295585;ml;cloud;;;;
;normal;suspect;95,56508064;1,9;0,859165192;0,358348968;1758295586;ml;cloud;;;;
;normal;normal;114,9559021;1,3;0,859355927;0,359550562;1758295588;ml;cloud;;;;
;imminent failure;suspect;102,0088196;1,8;0,859832764;0,358878505;1758295589;ml;cloud;;;;
;imminent failure;stage 2 failure;114,1829491;1,3;0,859880447;0,358208955;1758295590;ml;cloud;;;;
;normal;normal;151,496172;3,8;0,857496262;0,359404097;1758295591;ml;cloud;;;;
;normal;normal;120,164156;3,1;0,857686996;0,360594796;1758295592;ml;cloud;;;;
;stage 2 failure;normal;102,7681828;2,4;0,858879089;0,359925788;1758295593;ml;cloud;;;;
;normal;suspect;113,1341457;3,8;0,859546661;0,359259259;1758295594;ml;cloud;;;;
;normal;suspect;134,8321438;3,7;0,859975815;0,358595194;1758295595;ml;cloud;;;;
;normal;normal;132,1341991;2,4;0,860214233;0,359778598;1758295596;ml;cloud;;;;
;imminent failure;suspect;111,3061905;2,6;0,860738754;0,359116022;1758295597;ml;cloud;;;;
;imminent failure;rolling element failure;133,5570812;2,2;0,861024857;0,358455882;1758295598;ml;cloud;;;;
;normal;normal;127,2211075;2,4;0,862360001;0,359633028;1758295599;ml;cloud;;;;
;normal;normal;131,9479942;1,3;0,863075256;0,360805861;1758295600;ml;cloud;;;;
