id;pred;true;latency_ms;cpu_percent;mem_percent;accuracy_cumulative;timestamp;mode;profile;;;lat;cpu;mem
;normal;normal;31,52894974;1,9;3,13372612;0,670103093;1758284222;dl;rpi3;;;;;
;rolling element failure;rolling element failure;34,07597542;2,5;3,13372612;0,671232877;1758284223;dl;rpi3;;;;;
;suspect;suspect;21,98123932;1,5;3,13372612;0,672354949;1758284224;dl;rpi3;;;;;
;normal;normal;23,92482758;1,5;3,13372612;0,673469388;1758284225;dl;rpi3;;;;;
;normal;normal;32,84406662;2,1;3,13372612;0,674576271;1758284226;dl;rpi3;;;;;
;normal;normal;22,04012871;1,6;3,13372612;0,675675676;1758284227;dl;rpi3;;;;;
;suspect;suspect;28,33008766;2,5;3,133821487;0,676767677;1758284228;dl;rpi3;;;;;
;normal;early;25,17390251;1,6;3,133821487;0,674496644;1758284229;dl;rpi3;;;;;
;normal;early;29,1519165;2,4;3,133821487;0,672240803;1758284230;dl;rpi3;;;;;
;normal;normal;24,02591705;1,6;3,133773804;0,673333333;1758284231;dl;rpi3;;;;;
;suspect;normal;27,56023407;1,9;3,133773804;0,671096346;1758284232;dl;rpi3;;;;;
;normal;normal;22,85981178;1,6;3,133773804;0,67218543;1758284233;dl;rpi3;;;;;
;normal;normal;22,66001701;1,5;3,133773804;0,673267327;1758284234;dl;rpi3;;;;;
;rolling element failure;suspect;26,41940117;1,7;3,133773804;0,671052632;1758284235;dl;rpi3;;;;;
;suspect;normal;34,4350338;1,8;3,135204315;0,668852459;1758284236;dl;rpi3;;;;;
;normal;normal;26,45492554;1,6;3,135204315;0,669934641;1758284237;dl;rpi3;;;;;
;normal;normal;22,87697792;1,5;3,135204315;0,671009772;1758284238;dl;rpi3;;;;;
;rolling element failure;rolling element failure;25,66790581;1,6;3,135204315;0,672077922;1758284239;dl;rpi3;;;;;
;suspect;suspect;26,9613266;1,5;3,135204315;0,673139159;1758284240;dl;rpi3;;;;;
;normal;normal;25,98619461;1,5;3,135204315;0,674193548;1758284241;dl;rpi3;;;;;
;normal;suspect;23,48685265;1,5;3,135204315;0,672025723;1758284242;dl;rpi3;;;;;
;stage 2 failure;stage 2 failure;30,12704849;2,6;3,135299683;0,673076923;1758284243;dl;rpi3;;;;;
;suspect;suspect;39,71505165;2,4;3,135299683;0,674121406;1758284244;dl;rpi3;;;;;
;normal;early;25,11811256;1,6;3,135299683;0,671974522;1758284245;dl;rpi3;;;;;
;normal;early;24,63316917;1,6;3,135204315;0,66984127;1758284246;dl;rpi3;;;;;
;rolling element failure;normal;23,74887466;1,4;3,135204315;0,667721519;1758284247;dl;rpi3;;;;;
;suspect;suspect;26,07893944;1,5;3,135204315;0,668769716;1758284248;dl;rpi3;;;;;
;normal;normal;21,24023438;1,6;3,135204315;0,669811321;1758284249;dl;rpi3;;;;;
;normal;suspect;27,14300156;1,6;3,135299683;0,667711599;1758284250;dl;rpi3;;;;;
;rolling element failure;rolling element failure;20,69401741;1,4;3,135299683;0,66875;1758284251;dl;rpi3;;;;;
;suspect;normal;26,31402016;2,1;3,135299683;0,666666667;1758284252;dl;rpi3;;;;;
;normal;normal;24,78218079;1,9;3,135299683;0,667701863;1758284253;dl;rpi3;;;;;
;normal;normal;21,02208138;1,4;3,135299683;0,66873065;1758284255;dl;rpi3;;;;;
;rolling element failure;rolling element failure;24,68204498;1,7;3,136301041;0,669753086;1758284256;dl;rpi3;;;;;
;suspect;suspect;26,15118027;1,5;3,136301041;0,670769231;1758284257;dl;rpi3;;;;;
;normal;normal;24,58906174;1,5;3,136301041;0,671779141;1758284258;dl;rpi3;;;;;
;normal;normal;31,74996376;2,5;3,136396408;0,672782875;1758284259;dl;rpi3;;;;;
;rolling element failure;rolling element failure;30,02119064;2,4;3,136396408;0,673780488;1758284260;dl;rpi3;;;;;
;suspect;normal;25,72107315;1,5;3,136396408;0,671732523;1758284261;dl;rpi3;;;;;
;normal;normal;25,89797974;1,6;3,136301041;0,672727273;1758284262;dl;rpi3;;;;;
;normal;normal;31,42404556;1,8;3,136301041;0,673716012;1758284263;dl;rpi3;;;;;
;normal;normal;34,0628624;2;3,136301041;0,674698795;1758284264;dl;rpi3;;;;;
;suspect;normal;26,2169838;1,6;3,136301041;0,672672673;1758284265;dl;rpi3;;;;;
;normal;normal;24,5141983;1,5;3,136301041;0,673652695;1758284266;dl;rpi3;;;;;
;normal;normal;23,44918251;1,4;3,136301041;0,674626866;1758284267;dl;rpi3;;;;;
;normal;suspect;31,56495094;2,1;3,136301041;0,672619048;1758284268;dl;rpi3;;;;;
;suspect;suspect;24,01900291;1,5;3,136301041;0,673590504;1758284269;dl;rpi3;;;;;
;normal;early;21,5241909;1,5;3,136301041;0,671597633;1758284270;dl;rpi3;;;;;
;normal;early;26,62086487;1,6;3,136301041;0,669616519;1758284271;dl;rpi3;;;;;
;normal;normal;25,43497086;1,5;3,136301041;0,670588235;1758284272;dl;rpi3;;;;;
;suspect;suspect;26,31092072;3;3,136587143;0,671554252;1758284273;dl;rpi3;;;;;
;normal;normal;25,69770813;1,5;3,136587143;0,67251462;1758284274;dl;rpi3;;;;;
;normal;suspect;26,43918991;2,4;3,136587143;0,670553936;1758284275;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;25,62308311;1,6;3,136587143;0,668604651;1758284276;dl;rpi3;;;;;
;early;early;24,56569672;1,6;3,137159348;0,669565217;1758284277;dl;rpi3;;;;;
;early;early;25,66790581;1,5;3,137159348;0,670520231;1758284278;dl;rpi3;;;;;
;early;early;23,03576469;1,6;3,137159348;0,671469741;1758284279;dl;rpi3;;;;;
;early;early;20,67899704;1,6;3,139066696;0,672413793;1758284280;dl;rpi3;;;;;
;suspect;imminent failure;25,72584152;1,5;3,139066696;0,670487106;1758284281;dl;rpi3;;;;;
;normal;imminent failure;26,09109879;1,6;3,139066696;0,668571429;1758284282;dl;rpi3;;;;;
;suspect;inner race failure;25,02202988;1,5;3,139352798;0,666666667;1758284283;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;25,24590492;1,5;3,139352798;0,664772727;1758284284;dl;rpi3;;;;;
;suspect;suspect;25,84695816;1,5;3,139352798;0,66572238;1758284285;dl;rpi3;;;;;
;normal;normal;24,4910717;1,5;3,139352798;0,666666667;1758284286;dl;rpi3;;;;;
;normal;normal;29,77275848;1,9;3,139352798;0,667605634;1758284287;dl;rpi3;;;;;
;normal;normal;30,12800217;2,6;3,139448166;0,668539326;1758284288;dl;rpi3;;;;;
;suspect;normal;23,89097214;1,6;3,139448166;0,666666667;1758284289;dl;rpi3;;;;;
;normal;normal;24,1060257;2,3;3,139448166;0,667597765;1758284290;dl;rpi3;;;;;
;normal;normal;27,02689171;1,6;3,139352798;0,668523677;1758284291;dl;rpi3;;;;;
;normal;normal;27,41503716;1,6;3,139352798;0,669444444;1758284292;dl;rpi3;;;;;
;suspect;suspect;21,61169052;1,8;3,139352798;0,670360111;1758284293;dl;rpi3;;;;;
;normal;early;36,57913208;2,1;3,139352798;0,668508287;1758284294;dl;rpi3;;;;;
;normal;early;22,45879173;1,4;3,139352798;0,666666667;1758284295;dl;rpi3;;;;;
;normal;normal;30,37810326;1,8;3,139352798;0,667582418;1758284296;dl;rpi3;;;;;
;suspect;suspect;24,69611168;1,6;3,139352798;0,668493151;1758284297;dl;rpi3;;;;;
;normal;normal;25,0480175;1,5;3,139352798;0,669398907;1758284298;dl;rpi3;;;;;
;normal;normal;24,99389648;1,5;3,139352798;0,670299728;1758284299;dl;rpi3;;;;;
;rolling element failure;rolling element failure;24,8067379;1,5;3,139352798;0,671195652;1758284300;dl;rpi3;;;;;
;suspect;suspect;25,68125725;1,4;3,139352798;0,672086721;1758284301;dl;rpi3;;;;;
;normal;early;28,0919075;1,6;3,139352798;0,67027027;1758284302;dl;rpi3;;;;;
;normal;early;32,49573708;3,7;3,139448166;0,668463612;1758284303;dl;rpi3;;;;;
;rolling element failure;normal;24,29699898;1,6;3,139448166;0,666666667;1758284304;dl;rpi3;;;;;
;suspect;normal;31,02993965;2,3;3,139448166;0,664879357;1758284305;dl;rpi3;;;;;
;normal;normal;29,53982353;1,6;3,139352798;0,665775401;1758284306;dl;rpi3;;;;;
;normal;normal;30,85899353;1,6;3,139352798;0,666666667;1758284307;dl;rpi3;;;;;
;normal;suspect;24,65510368;1,6;3,139352798;0,664893617;1758284308;dl;rpi3;;;;;
;early;early;29,09302711;1,5;3,139352798;0,665782493;1758284309;dl;rpi3;;;;;
;early;early;30,14993668;1,5;3,139352798;0,666666667;1758284310;dl;rpi3;;;;;
;early;early;35,37011147;1,7;3,139352798;0,667546174;1758284311;dl;rpi3;;;;;
;early;early;25,0480175;1,7;3,139352798;0,668421053;1758284312;dl;rpi3;;;;;
;suspect;suspect;21,89898491;1,9;3,139352798;0,669291339;1758284313;dl;rpi3;;;;;
;normal;early;26,471138;1,4;3,139352798;0,667539267;1758284315;dl;rpi3;;;;;
;normal;early;34,84392166;2,4;3,139352798;0,665796345;1758284316;dl;rpi3;;;;;
;rolling element failure;normal;22,79496193;1,4;3,139352798;0,6640625;1758284317;dl;rpi3;;;;;
;suspect;suspect;29,79707718;1,5;3,139352798;0,664935065;1758284318;dl;rpi3;;;;;
;normal;early;33,63084793;2,9;3,091001511;0,663212435;1758284319;dl;rpi3;;;;;
;normal;early;28,74588966;2,3;3,091001511;0,661498708;1758284320;dl;rpi3;;;;;
;normal;normal;26,65495872;1,6;3,091192245;0,662371134;1758284321;dl;rpi3;;;;;
;suspect;normal;30,8008194;1,7;3,091096878;0,66066838;1758284322;dl;rpi3;;;;;
;normal;normal;30,57003021;1,5;3,091096878;0,661538462;1758284323;dl;rpi3;;;;;
;normal;normal;29,80089188;1,5;3,091096878;0,662404092;1758284324;dl;rpi3;;;;;
;normal;normal;26,44705772;1,5;3,091096878;0,663265306;1758284325;dl;rpi3;;;;;
;suspect;suspect;26,00383759;1,4;3,091096878;0,664122137;1758284326;dl;rpi3;;;;;
;normal;normal;34,61694717;1,9;3,091096878;0,664974619;1758284327;dl;rpi3;;;;;
;normal;normal;30,15303612;1,6;3,091096878;0,665822785;1758284328;dl;rpi3;;;;;
;rolling element failure;rolling element failure;36,15999222;1,9;3,091096878;0,666666667;1758284329;dl;rpi3;;;;;
;suspect;normal;27,52804756;1,5;3,091096878;0,664987406;1758284330;dl;rpi3;;;;;
;normal;normal;23,94294739;1,5;3,091096878;0,665829146;1758284331;dl;rpi3;;;;;
;normal;normal;42,81616211;2,4;3,091096878;0,666666667;1758284332;dl;rpi3;;;;;
;suspect;suspect;35,73799133;2,7;3,091192245;0,6675;1758284333;dl;rpi3;;;;;
;suspect;suspect;28,28621864;1,8;3,09176445;0,668329177;1758284334;dl;rpi3;;;;;
;normal;normal;28,15413475;2,3;3,09176445;0,669154229;1758284335;dl;rpi3;;;;;
;normal;normal;27,53806114;1,7;3,091812134;0,669975186;1758284336;dl;rpi3;;;;;
;rolling element failure;normal;28,37991714;1,6;3,091716766;0,668316832;1758284337;dl;rpi3;;;;;
;suspect;suspect;34,56830978;2,3;3,091716766;0,669135802;1758284338;dl;rpi3;;;;;
;normal;early;27,83417702;1,6;3,091716766;0,667487685;1758284339;dl;rpi3;;;;;
;normal;early;54,30006981;1,6;3,091716766;0,665847666;1758284340;dl;rpi3;;;;;
;rolling element failure;normal;31,63695335;1,6;3,091716766;0,664215686;1758284341;dl;rpi3;;;;;
;suspect;normal;23,81515503;1,6;3,091716766;0,662591687;1758284342;dl;rpi3;;;;;
;normal;normal;33,76412392;2,3;3,091716766;0,663414634;1758284343;dl;rpi3;;;;;
;normal;normal;24,2600441;1,5;3,06019783;0,664233577;1758284344;dl;rpi3;;;;;
;normal;suspect;27,91810036;1,5;3,06019783;0,662621359;1758284345;dl;rpi3;;;;;
;suspect;suspect;39,93988037;2,5;3,06019783;0,663438257;1758284346;dl;rpi3;;;;;
;normal;normal;32,99689293;1,6;3,06019783;0,664251208;1758284347;dl;rpi3;;;;;
;normal;normal;30,54094315;2,5;3,060293198;0,665060241;1758284348;dl;rpi3;;;;;
;rolling element failure;rolling element failure;23,53715897;1,6;3,060293198;0,665865385;1758284349;dl;rpi3;;;;;
;suspect;suspect;31,55422211;2,4;3,060293198;0,666666667;1758284350;dl;rpi3;;;;;
;normal;early;22,8369236;1,6;2,968740463;0,66507177;1758284351;dl;rpi3;;;;;
;normal;early;28,94067764;1,5;2,485275269;0,663484487;1758284352;dl;rpi3;;;;;
;rolling element failure;normal;33,9307785;2,4;2,289485931;0,661904762;1758284353;dl;rpi3;;;;;
;early;early;24,86610413;2,1;2,289485931;0,662707838;1758284354;dl;rpi3;;;;;
;early;early;21,97980881;1,5;2,289485931;0,663507109;1758284355;dl;rpi3;;;;;
;early;early;26,68309212;1,7;2,289485931;0,6643026;1758284356;dl;rpi3;;;;;
;early;early;27,88090706;1,6;2,289485931;0,66509434;1758284357;dl;rpi3;;;;;
;suspect;normal;25,14886856;1,6;2,292203903;0,663529412;1758284358;dl;rpi3;;;;;
;normal;normal;32,80115128;1,8;2,292203903;0,664319249;1758284360;dl;rpi3;;;;;
;normal;normal;33,8640213;2,5;2,292203903;0,665105386;1758284361;dl;rpi3;;;;;
;normal;suspect;44,5971489;2,3;2,198982239;0,663551402;1758284362;dl;rpi3;;;;;
;suspect;suspect;31,05306625;1,7;2,199459076;0,664335664;1758284363;dl;rpi3;;;;;
;normal;normal;33,91289711;2,9;2,203989029;0,665116279;1758284364;dl;rpi3;;;;;
;normal;normal;34,74879265;3,6;2,206611633;0,665893271;1758284365;dl;rpi3;;;;;
;rolling element failure;rolling element failure;26,98016167;1,5;2,206897736;0,666666667;1758284366;dl;rpi3;;;;;
;suspect;normal;33,50663185;1,8;2,209234238;0,665127021;1758284367;dl;rpi3;;;;;
;normal;normal;40,02213478;2,1;2,209281921;0,665898618;1758284368;dl;rpi3;;;;;
;normal;normal;35,15815735;2,3;2,209281921;0,666666667;1758284369;dl;rpi3;;;;;
;normal;normal;33,88690948;2,4;2,209281921;0,667431193;1758284370;dl;rpi3;;;;;
;suspect;suspect;28,65195274;1,4;2,209281921;0,66819222;1758284371;dl;rpi3;;;;;
;normal;early;44,1339016;2,3;2,209281921;0,666666667;1758284372;dl;rpi3;;;;;
;normal;early;40,63510895;2,5;2,209281921;0,665148064;1758284373;dl;rpi3;;;;;
;normal;early;27,58073807;1,5;2,209281921;0,663636364;1758284374;dl;rpi3;;;;;
;suspect;normal;32,59205818;2,4;2,209615707;0,662131519;1758284375;dl;rpi3;;;;;
;normal;normal;44,20399666;2,4;2,209758759;0,662895928;1758284376;dl;rpi3;;;;;
;normal;normal;27,59289742;1,5;2,209758759;0,663656885;1758284377;dl;rpi3;;;;;
;normal;normal;31,95691109;2,6;2,209854126;0,664414414;1758284378;dl;rpi3;;;;;
;suspect;suspect;26,72696114;1,6;2,209854126;0,665168539;1758284379;dl;rpi3;;;;;
;normal;normal;26,19600296;2,2;2,212810516;0,665919283;1758284380;dl;rpi3;;;;;
;normal;suspect;27,32110023;1,5;2,212810516;0,66442953;1758284381;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;32,08613396;2,3;2,212715149;0,662946429;1758284382;dl;rpi3;;;;;
;suspect;suspect;35,779953;2,4;2,212715149;0,663697105;1758284383;dl;rpi3;;;;;
;normal;normal;27,83203125;1,9;2,212715149;0,664444444;1758284384;dl;rpi3;;;;;
;normal;normal;31,04996681;1,7;2,212715149;0,66518847;1758284385;dl;rpi3;;;;;
;normal;normal;35,31599045;1,7;2,212715149;0,665929204;1758284386;dl;rpi3;;;;;
;suspect;normal;45,79091072;2,6;2,212715149;0,664459161;1758284387;dl;rpi3;;;;;
;normal;normal;23,07105064;1,5;2,212715149;0,665198238;1758284388;dl;rpi3;;;;;
;normal;normal;39,76392746;2,1;2,212715149;0,665934066;1758284389;dl;rpi3;;;;;
;rolling element failure;rolling element failure;32,45306015;1,6;2,212715149;0,666666667;1758284390;dl;rpi3;;;;;
;suspect;suspect;29,12211418;1,6;2,212715149;0,667396061;1758284391;dl;rpi3;;;;;
;normal;normal;27,03595161;1,5;2,212715149;0,668122271;1758284392;dl;rpi3;;;;;
;normal;suspect;31,25691414;2,9;2,213478088;0,666666667;1758284393;dl;rpi3;;;;;
;rolling element failure;rolling element failure;34,1527462;1,7;2,213478088;0,667391304;1758284394;dl;rpi3;;;;;
;suspect;normal;39,93797302;2,9;2,213478088;0,665943601;1758284395;dl;rpi3;;;;;
;normal;normal;26,50880814;1,5;2,213764191;0,666666667;1758284396;dl;rpi3;;;;;
;normal;normal;29,22701836;1,6;2,213764191;0,667386609;1758284397;dl;rpi3;;;;;
;rolling element failure;suspect;29,68192101;1,8;2,213764191;0,665948276;1758284398;dl;rpi3;;;;;
;early;early;23,11015129;1,5;2,213764191;0,666666667;1758284399;dl;rpi3;;;;;
;early;early;23,34499359;1,7;2,213764191;0,667381974;1758284400;dl;rpi3;;;;;
;early;early;25,97093582;1,5;2,213764191;0,668094218;1758284401;dl;rpi3;;;;;
;early;early;20,165205;1,4;2,213764191;0,668803419;1758284402;dl;rpi3;;;;;
;early;early;30,10606766;1,5;2,213764191;0,669509595;1758284403;dl;rpi3;;;;;
;early;early;42,87600517;2,7;2,213764191;0,670212766;1758284405;dl;rpi3;;;;;
;early;early;31,29696846;1,6;2,213764191;0,670912951;1758284406;dl;rpi3;;;;;
;early;early;26,4852047;1,5;2,213764191;0,671610169;1758284407;dl;rpi3;;;;;
;suspect;suspect;40,07577896;2,5;2,213764191;0,67230444;1758284408;dl;rpi3;;;;;
;normal;normal;35,1099968;2,5;2,213859558;0,672995781;1758284409;dl;rpi3;;;;;
;normal;normal;30,89499474;2,3;2,213859558;0,673684211;1758284410;dl;rpi3;;;;;
;normal;normal;27,95314789;1,5;2,213859558;0,674369748;1758284411;dl;rpi3;;;;;
;suspect;suspect;25,40302277;1,5;2,213764191;0,675052411;1758284412;dl;rpi3;;;;;
;normal;suspect;44,32582855;2,5;2,213764191;0,673640167;1758284413;dl;rpi3;;;;;
;suspect;suspect;28,91325951;1,5;2,213764191;0,674321503;1758284414;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;32,34601021;1,6;2,213764191;0,672916667;1758284415;dl;rpi3;;;;;
;suspect;suspect;38,27905655;2,1;2,213764191;0,673596674;1758284416;dl;rpi3;;;;;
;normal;suspect;26,17406845;1,5;2,213764191;0,67219917;1758284417;dl;rpi3;;;;;
;suspect;suspect;26,01408958;1,4;2,213764191;0,672877847;1758284418;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;28,6591053;1,6;2,213764191;0,671487603;1758284419;dl;rpi3;;;;;
;suspect;suspect;28,85484695;1,5;2,213764191;0,672164948;1758284420;dl;rpi3;;;;;
;normal;early;27,64201164;1,5;2,213764191;0,670781893;1758284421;dl;rpi3;;;;;
;normal;early;24,05405045;1,5;2,213764191;0,669404517;1758284422;dl;rpi3;;;;;
;stage 2 failure;normal;35,64786911;2,6;2,213859558;0,668032787;1758284423;dl;rpi3;;;;;
;suspect;suspect;27,33206749;1,6;2,213859558;0,668711656;1758284424;dl;rpi3;;;;;
;normal;normal;26,73387527;2,3;2,213859558;0,669387755;1758284425;dl;rpi3;;;;;
;normal;normal;30,19213676;1,5;2,213859558;0,6700611;1758284426;dl;rpi3;;;;;
;rolling element failure;rolling element failure;47,89209366;2,7;2,213764191;0,670731707;1758284427;dl;rpi3;;;;;
;suspect;normal;28,64170074;1,6;2,213764191;0,669371197;1758284428;dl;rpi3;;;;;
;normal;normal;29,35099602;1,5;2,213764191;0,670040486;1758284429;dl;rpi3;;;;;
;normal;normal;38,19179535;2,1;2,213764191;0,670707071;1758284430;dl;rpi3;;;;;
;normal;suspect;35,97903252;2,4;2,213764191;0,669354839;1758284431;dl;rpi3;;;;;
;suspect;suspect;24,0881443;1,5;2,213859558;0,670020121;1758284432;dl;rpi3;;;;;
;normal;normal;24,10984039;1,5;2,213859558;0,670682731;1758284433;dl;rpi3;;;;;
;normal;normal;26,54004097;1,5;2,213859558;0,671342685;1758284434;dl;rpi3;;;;;
;normal;normal;60,56976318;1,7;2,213859558;0,672;1758284435;dl;rpi3;;;;;
;suspect;normal;23,98490906;2,2;2,213859558;0,670658683;1758284436;dl;rpi3;;;;;
;normal;normal;27,29606628;1,5;2,213859558;0,671314741;1758284437;dl;rpi3;;;;;
;normal;normal;24,81293678;4;2,21452713;0,671968191;1758284438;dl;rpi3;;;;;
;normal;normal;27,22096443;1,6;2,21452713;0,672619048;1758284439;dl;rpi3;;;;;
;suspect;suspect;30,84087372;2,3;2,21452713;0,673267327;1758284440;dl;rpi3;;;;;
;normal;early;26,72791481;1,6;2,214431763;0,671936759;1758284441;dl;rpi3;;;;;
;normal;early;31,09407425;1,6;2,214431763;0,67061144;1758284442;dl;rpi3;;;;;
;normal;early;29,64615822;1,5;2,214431763;0,669291339;1758284443;dl;rpi3;;;;;
;early;early;35,64286232;2;2,214431763;0,669941061;1758284444;dl;rpi3;;;;;
;early;early;30,82585335;1,6;2,214431763;0,670588235;1758284445;dl;rpi3;;;;;
;early;early;24,73092079;1,6;2,214431763;0,671232877;1758284446;dl;rpi3;;;;;
;early;early;24,97887611;1,6;2,214431763;0,671875;1758284447;dl;rpi3;;;;;
;suspect;normal;22,60994911;1,5;2,214431763;0,670565302;1758284448;dl;rpi3;;;;;
;normal;normal;26,34882927;1,4;2,214431763;0,671206226;1758284449;dl;rpi3;;;;;
;normal;normal;30,73096275;1,7;2,214431763;0,67184466;1758284450;dl;rpi3;;;;;
;rolling element failure;suspect;28,59330177;1,5;2,214431763;0,670542636;1758284452;dl;rpi3;;;;;
;suspect;suspect;22,54414558;1,5;2,214431763;0,671179884;1758284453;dl;rpi3;;;;;
;normal;normal;26,91793442;2,3;2,21452713;0,671814672;1758284454;dl;rpi3;;;;;
;normal;normal;30,05480766;2,3;2,21452713;0,672447013;1758284455;dl;rpi3;;;;;
;rolling element failure;rolling element failure;42,25206375;1,8;2,21452713;0,673076923;1758284456;dl;rpi3;;;;;
;suspect;normal;31,19897842;1,9;2,214431763;0,671785029;1758284457;dl;rpi3;;;;;
;normal;normal;28,42020988;1,6;2,214431763;0,672413793;1758284458;dl;rpi3;;;;;
;normal;normal;38,52200508;2,2;2,214431763;0,673040153;1758284459;dl;rpi3;;;;;
;normal;normal;28,66888046;1,5;2,214431763;0,673664122;1758284460;dl;rpi3;;;;;
;suspect;normal;20,23696899;1,4;2,214431763;0,672380952;1758284461;dl;rpi3;;;;;
;normal;normal;24,5141983;1,6;2,214431763;0,673003802;1758284462;dl;rpi3;;;;;
;normal;normal;27,99010277;1,5;2,214431763;0,673624288;1758284463;dl;rpi3;;;;;
;rolling element failure;suspect;27,18901634;1,5;2,214431763;0,672348485;1758284464;dl;rpi3;;;;;
;suspect;suspect;30,24291992;1,5;2,214622498;0,672967864;1758284465;dl;rpi3;;;;;
;normal;early;29,55198288;1,6;2,214622498;0,671698113;1758284466;dl;rpi3;;;;;
;normal;early;23,01597595;1,5;2,214622498;0,670433145;1758284467;dl;rpi3;;;;;
;rolling element failure;normal;30,68399429;2,6;2,214717865;0,669172932;1758284468;dl;rpi3;;;;;
;suspect;suspect;29,54387665;1,6;2,214717865;0,669793621;1758284469;dl;rpi3;;;;;
;normal;normal;36,89908981;3,3;2,214717865;0,670411985;1758284470;dl;rpi3;;;;;
;normal;suspect;30,08699417;1,6;2,214717865;0,669158879;1758284471;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;27,93717384;1,6;2,214622498;0,667910448;1758284472;dl;rpi3;;;;;
;suspect;normal;42,54603386;2,9;2,215099335;0,666666667;1758284473;dl;rpi3;;;;;
;normal;normal;28,18894386;1,6;2,215099335;0,667286245;1758284474;dl;rpi3;;;;;
;normal;normal;29,32524681;1,5;2,215099335;0,667903525;1758284475;dl;rpi3;;;;;
;rolling element failure;suspect;25,74896812;1,5;2,215099335;0,666666667;1758284476;dl;rpi3;;;;;
;suspect;suspect;28,81574631;2,1;2,215099335;0,66728281;1758284477;dl;rpi3;;;;;
;normal;normal;28,20301056;1,5;2,215909958;0,667896679;1758284478;dl;rpi3;;;;;
;suspect;suspect;44,73114014;2,1;2,215909958;0,668508287;1758284479;dl;rpi3;;;;;
;rolling element failure;rolling element failure;29,8781395;1,6;2,215909958;0,669117647;1758284480;dl;rpi3;;;;;
;suspect;normal;29,88433838;1,5;2,215909958;0,667889908;1758284481;dl;rpi3;;;;;
;normal;normal;28,00011635;1,5;2,215909958;0,668498168;1758284482;dl;rpi3;;;;;
;normal;normal;30,73692322;2,5;2,216005325;0,669104205;1758284483;dl;rpi3;;;;;
;stage 2 failure;suspect;29,10995483;1,5;2,216005325;0,667883212;1758284484;dl;rpi3;;;;;
